node,0,node0,3044,2217
node,1,node1,4638,2990
node,2,node2,1108,102
node,3,node3,7558,6152
node,4,node4,2407,4043
node,5,node5,4474,315
node,6,node6,6339,5041
node,7,node7,4674,2850
node,8,node8,304,2138
node,9,node9,4269,514
node,10,node10,5575,2284
node,11,node11,2335,4875
node,12,node12,1235,4056
node,13,node13,7824,4021
node,14,node14,2750,2744
node,15,node15,2153,2914
node,16,node16,997,1335
node,17,node17,5771,4030
node,18,node18,7051,2817
node,19,node19,6604,4118
node,20,node20,1839,226
node,21,node21,199,4710
node,22,node22,5720,3347
node,23,node23,5489,2740
node,24,node24,1356,1402
node,25,node25,511,5791
node,26,node26,7723,2347
node,27,node27,5015,4530
node,28,node28,5873,435
node,29,node29,5808,766
node,30,node30,2065,2844
node,31,node31,3793,3133
node,32,node32,1140,1256
node,33,node33,7062,29
node,34,node34,4537,3888
node,35,node35,6013,1708
node,36,node36,7077,5199
node,37,node37,4370,4486
node,38,node38,676,496
node,39,node39,4094,6108
node,40,node40,1390,2150
node,41,node41,4569,254
node,42,node42,2715,1124
node,43,node43,1083,4821
node,44,node44,2806,4408
node,45,node45,6490,2943
node,46,node46,307,4207
node,47,node47,1089,2424
node,48,node48,6727,3152
node,49,node49,7136,614
node,50,node50,2806,1633
node,51,node51,2022,71
node,52,node52,4084,3533
node,53,node53,62,1748
node,54,node54,4883,3738
node,55,node55,2935,5353
node,56,node56,4165,2704
node,57,node57,3243,2997
node,58,node58,5262,802
node,59,node59,237,5633
node,60,node60,196,1296
node,61,node61,3703,5063
node,62,node62,2350,2265
node,63,node63,5064,2771
node,64,node64,2473,3110
node,65,node65,4200,663
node,66,node66,4553,3153
node,67,node67,4085,2799
node,68,node68,1803,3063
node,69,node69,7226,3645
node,70,node70,7050,3295
node,71,node71,4033,5411
node,72,node72,56,2399
node,73,node73,5631,2669
node,74,node74,810,602
node,75,node75,6233,2276
node,76,node76,6596,4412
node,77,node77,3130,5220
node,78,node78,1634,5995
node,79,node79,7410,951
node,80,node80,5374,1595
node,81,node81,1984,2339
node,82,node82,998,4354
node,83,node83,5061,5406
node,84,node84,3475,4182
node,85,node85,1136,4239
node,86,node86,6493,5811
node,87,node87,3677,4262
node,88,node88,1884,5587
node,89,node89,2080,5250
node,90,node90,5620,2546
node,91,node91,4083,705
node,92,node92,3265,182
node,93,node93,5746,218
node,94,node94,740,3500
node,95,node95,186,1021
node,96,node96,5527,1991
node,97,node97,1687,1257
node,98,node98,956,2722
node,99,node99,1413,5081
node,100,node100,3960,1895
node,101,node101,835,5371
node,102,node102,2702,720
node,103,node103,5121,6194
node,104,node104,2729,2234
node,105,node105,5128,2276
node,106,node106,828,50
node,107,node107,5250,3093
node,108,node108,6495,892
node,109,node109,1272,987
node,110,node110,1959,4044
node,111,node111,5514,3407
node,112,node112,4951,4470
node,113,node113,3922,5398
node,114,node114,5904,5423
node,115,node115,7402,5767
node,116,node116,5058,1910
node,117,node117,7578,1661
node,118,node118,2910,3054
node,119,node119,1277,5431
node,120,node120,7754,10
node,121,node121,4451,3019
node,122,node122,4523,5527
node,123,node123,6841,1211
node,124,node124,3924,5406
node,125,node125,3610,5871
node,126,node126,7863,522
node,127,node127,3273,1788
node,128,node128,2408,1412
node,129,node129,4664,5678
node,130,node130,3059,1523
node,131,node131,7284,6074
node,132,node132,829,854
node,133,node133,1279,4491
node,134,node134,7668,4211
node,135,node135,7414,2517
node,136,node136,4024,1770
node,137,node137,3807,5827
node,138,node138,1814,4658
node,139,node139,809,2559
node,140,node140,4863,5117
node,141,node141,297,440
node,142,node142,7872,2119
node,143,node143,4794,261
node,144,node144,4222,5588
node,145,node145,1190,4225
node,146,node146,441,4403
node,147,node147,5502,1239
node,148,node148,4912,5486
node,149,node149,2957,5160
node,150,node150,6412,5409
node,151,node151,7850,3546
node,152,node152,4328,3319
node,153,node153,3981,2226
node,154,node154,4900,5841
node,155,node155,1138,1907
node,156,node156,4612,3944
node,157,node157,7945,2541
node,158,node158,6831,6152
node,159,node159,557,871
node,160,node160,5101,5025
node,161,node161,31,537
node,162,node162,7946,2144
node,163,node163,6885,5355
node,164,node164,7848,3549
node,165,node165,3181,1995
node,166,node166,7034,2765
node,167,node167,650,2224
node,168,node168,4995,5214
node,169,node169,3733,1301
node,170,node170,3143,3821
node,171,node171,1048,4305
node,172,node172,6780,2439
node,173,node173,1689,2827
node,174,node174,7572,2646
node,175,node175,5884,5171
node,176,node176,2953,552
node,177,node177,2911,4171
node,178,node178,4417,3056
node,179,node179,6839,298
node,180,node180,397,4827
node,181,node181,4511,4062
node,182,node182,3453,5152
node,183,node183,4319,935
node,184,node184,1721,1166
node,185,node185,2740,5717
node,186,node186,3134,1053
node,187,node187,4184,5988
node,188,node188,7609,2189
node,189,node189,6631,454
node,190,node190,3491,5452
node,191,node191,4638,4876
node,192,node192,7712,1216
node,193,node193,2697,5297
node,194,node194,2712,1668
node,195,node195,7550,4753
node,196,node196,6862,2636
node,197,node197,1951,5235
node,198,node198,1183,3684
node,199,node199,2498,2172
node,200,node200,7384,5449
node,201,node201,6543,1781
node,202,node202,6767,5658
node,203,node203,1816,1784
node,204,node204,6292,5523
node,205,node205,7284,2884
node,206,node206,5115,3789
node,207,node207,6913,5261
node,208,node208,4157,2555
node,209,node209,5341,2982
node,210,node210,4780,2415
node,211,node211,4168,1294
node,212,node212,406,5518
node,213,node213,5388,3511
node,214,node214,4907,5164
node,215,node215,2661,1518
node,216,node216,7864,739
node,217,node217,1494,980
node,218,node218,7308,5986
node,219,node219,29,332
node,220,node220,1293,4309
node,221,node221,3022,2303
node,222,node222,4675,2718
node,223,node223,4733,213
node,224,node224,4727,3855
node,225,node225,5828,3831
node,226,node226,6722,1228
node,227,node227,5013,2303
node,228,node228,4373,1854
node,229,node229,41,3156
node,230,node230,44,4697
node,231,node231,807,913
node,232,node232,7869,6078
node,233,node233,3696,1968
node,234,node234,3467,2888
node,235,node235,923,3422
node,236,node236,4668,1506
node,237,node237,1519,3509
node,238,node238,6672,2765
node,239,node239,1749,4994
node,240,node240,350,2016
node,241,node241,6120,3469
node,242,node242,5870,6101
node,243,node243,5765,5119
node,244,node244,3612,920
node,245,node245,4903,5940
node,246,node246,322,3530
node,247,node247,4158,4762
node,248,node248,6748,2880
node,249,node249,5955,4019
node,250,node250,7465,6121
node,251,node251,1807,5606
node,252,node252,2385,3078
node,253,node253,6200,3443
node,254,node254,4451,6076
node,255,node255,4929,3208
node,256,node256,1255,5696
node,257,node257,3100,778
node,258,node258,1854,3080
node,259,node259,5659,4922
node,260,node260,1790,618
node,261,node261,5191,3930
node,262,node262,1345,3511
node,263,node263,7854,5122
node,264,node264,317,6013
node,265,node265,6720,3337
node,266,node266,7105,1103
node,267,node267,4392,1618
node,268,node268,4644,5230
node,269,node269,5682,3479
node,270,node270,6770,5400
node,271,node271,2256,1408
node,272,node272,7798,1094
node,273,node273,2520,1225
node,274,node274,7670,4916
node,275,node275,1682,2924
node,276,node276,720,450
node,277,node277,6785,5033
node,278,node278,167,3089
node,279,node279,5648,5883
node,280,node280,678,5402
node,281,node281,1032,3389
node,282,node282,1846,4590
node,283,node283,1990,1588
node,284,node284,2199,1916
node,285,node285,5224,4561
node,286,node286,2370,5839
node,287,node287,6426,4141
node,288,node288,7281,412
node,289,node289,2945,3016
node,290,node290,6755,1443
node,291,node291,768,3646
node,292,node292,5676,3574
node,293,node293,4681,3957
node,294,node294,860,1128
node,295,node295,2599,4838
node,296,node296,2036,2794
node,297,node297,5465,1852
node,298,node298,868,3361
node,299,node299,706,4138
node,300,node300,4676,158
node,301,node301,4167,3884
node,302,node302,6546,4480
node,303,node303,4539,3034
node,304,node304,4769,4522
node,305,node305,5698,3543
node,306,node306,52,5121
node,307,node307,1994,1275
node,308,node308,717,1695
node,309,node309,1428,4633
node,310,node310,6084,2272
node,311,node311,5773,2270
node,312,node312,4523,160
node,313,node313,5077,4071
node,314,node314,7148,529
node,315,node315,2635,2239
node,316,node316,895,5718
node,317,node317,7382,5637
node,318,node318,5718,2779
node,319,node319,5797,4879
node,320,node320,7914,4627
node,321,node321,2806,1139
node,322,node322,7086,4528
node,323,node323,4772,5021
node,324,node324,6005,5197
node,325,node325,3581,533
node,326,node326,2661,5157
node,327,node327,931,4855
node,328,node328,17,2141
node,329,node329,6350,641
node,330,node330,3525,1026
node,331,node331,7058,3106
node,332,node332,1190,4090
node,333,node333,6715,2082
node,334,node334,0,1792
node,335,node335,3197,5124
node,336,node336,5777,4204
node,337,node337,6944,4645
node,338,node338,5029,546
node,339,node339,3050,3629
node,340,node340,1124,6204
node,341,node341,4140,219
node,342,node342,5139,4657
node,343,node343,3231,6170
node,344,node344,7963,1328
node,345,node345,4140,2707
node,346,node346,4772,4877
node,347,node347,5637,5976
node,348,node348,1726,5454
node,349,node349,4435,6135
node,350,node350,7768,5203
node,351,node351,1229,352
node,352,node352,5642,5072
node,353,node353,3382,848
node,354,node354,5774,416
node,355,node355,5501,101
node,356,node356,2404,5583
node,357,node357,7000,4531
node,358,node358,5367,1934
node,359,node359,5919,6200
node,360,node360,1192,2550
node,361,node361,6617,3948
node,362,node362,7670,2041
node,363,node363,3607,163
node,364,node364,6828,3833
node,365,node365,6674,4372
node,366,node366,238,5194
node,367,node367,5569,2332
node,368,node368,7842,1249
node,369,node369,7930,4603
node,370,node370,7005,873
node,371,node371,1723,4286
node,372,node372,6240,4087
node,373,node373,5393,4063
node,374,node374,4067,3564
node,375,node375,3026,1199
node,376,node376,1743,5033
node,377,node377,6217,275
node,378,node378,7072,7
node,379,node379,2976,2113
node,380,node380,5290,202
node,381,node381,2875,5202
node,382,node382,6026,1070
node,383,node383,6778,3706
node,384,node384,6575,5581
node,385,node385,6882,4432
node,386,node386,1265,4052
node,387,node387,2433,2081
node,388,node388,6409,1284
node,389,node389,2336,3151
node,390,node390,4396,3511
node,391,node391,6062,83
node,392,node392,2681,4849
node,393,node393,578,4854
node,394,node394,5978,3039
node,395,node395,3718,421
node,396,node396,4705,2203
node,397,node397,3240,1234
node,398,node398,1727,731
node,399,node399,5990,1389
node,400,node400,730,3045
node,401,node401,2963,3290
node,402,node402,3027,3742
node,403,node403,1661,1065
node,404,node404,5397,2289
node,405,node405,1075,1745
node,406,node406,7527,4089
node,407,node407,6714,4933
node,408,node408,3920,5153
node,409,node409,7497,2286
node,410,node410,3605,5445
node,411,node411,6970,2248
node,412,node412,3779,461
node,413,node413,6169,1857
node,414,node414,4482,4981
node,415,node415,2617,2822
node,416,node416,6701,5447
node,417,node417,7272,4719
node,418,node418,5768,4403
node,419,node419,4946,2815
node,420,node420,3712,1104
node,421,node421,5529,3798
node,422,node422,2211,1056
node,423,node423,5540,5540
node,424,node424,2041,3032
node,425,node425,1866,4187
node,426,node426,1454,5145
node,427,node427,4222,177
node,428,node428,6654,2615
node,429,node429,7713,4960
node,430,node430,6547,5874
node,431,node431,36,2573
node,432,node432,1211,1615
node,433,node433,1231,576
node,434,node434,5032,4311
node,435,node435,3533,1742
node,436,node436,7210,2943
node,437,node437,6738,2263
node,438,node438,4352,1460
node,439,node439,2661,471
node,440,node440,6113,2867
node,441,node441,6619,253
node,442,node442,3383,62
node,443,node443,521,3027
node,444,node444,7228,272
node,445,node445,5012,1432
node,446,node446,7864,5342
node,447,node447,5288,4187
node,448,node448,2132,2734
node,449,node449,4527,3990
node,450,node450,7509,5210
node,451,node451,6567,4208
node,452,node452,4412,4455
node,453,node453,3306,3077
node,454,node454,2574,5606
node,455,node455,6462,979
node,456,node456,7517,55
node,457,node457,1683,4477
node,458,node458,1677,4805
node,459,node459,7658,5830
node,460,node460,7476,6161
node,461,node461,1746,6168
node,462,node462,2633,4188
node,463,node463,6775,6150
node,464,node464,7303,1894
node,465,node465,1059,2765
node,466,node466,2097,4812
node,467,node467,3286,5520
node,468,node468,1826,448
node,469,node469,7847,796
node,470,node470,1795,3069
node,471,node471,4283,5265
node,472,node472,7757,3735
node,473,node473,2915,3094
node,474,node474,5120,269
node,475,node475,7370,5050
node,476,node476,5769,5486
node,477,node477,7575,3283
node,478,node478,7882,5111
node,479,node479,1950,1893
node,480,node480,7355,3832
node,481,node481,2880,1699
node,482,node482,4980,3341
node,483,node483,7220,5930
node,484,node484,5264,4670
node,485,node485,7433,5706
node,486,node486,4793,1461
node,487,node487,7118,5503
node,488,node488,292,4909
node,489,node489,7054,3916
node,490,node490,5060,3346
node,491,node491,4529,2874
node,492,node492,3194,2441
node,493,node493,7591,5201
node,494,node494,6034,4814
node,495,node495,3019,83
node,496,node496,525,79
node,497,node497,4150,4067
node,498,node498,2692,5383
node,499,node499,6387,3228
node,500,node500,3170,3499
node,501,node501,6035,3852
node,502,node502,3781,595
node,503,node503,306,2673
node,504,node504,2347,2288
node,505,node505,2663,6121
node,506,node506,7485,933
node,507,node507,2342,593
node,508,node508,3876,5883
node,509,node509,5757,988
node,510,node510,1481,156
node,511,node511,4629,2786
node,512,node512,1484,1817
node,513,node513,1073,901
node,514,node514,1190,4592
node,515,node515,3482,5617
node,516,node516,7931,4799
node,517,node517,4969,5991
node,518,node518,5975,5660
node,519,node519,229,4220
node,520,node520,738,4736
node,521,node521,7075,2787
node,522,node522,3090,4045
node,523,node523,3547,6014
node,524,node524,1297,4083
node,525,node525,6355,6080
node,526,node526,7155,2098
node,527,node527,1571,3913
node,528,node528,4148,5670
node,529,node529,5846,5514
node,530,node530,4926,1143
node,531,node531,2079,2473
node,532,node532,3203,970
node,533,node533,1346,4505
node,534,node534,5161,4508
node,535,node535,1007,4561
node,536,node536,3691,4070
node,537,node537,1338,3718
node,538,node538,3350,3655
node,539,node539,5602,4999
node,540,node540,6617,3446
node,541,node541,5433,1258
node,542,node542,1094,1292
node,543,node543,470,1708
node,544,node544,2508,4720
node,545,node545,6605,2215
node,546,node546,5914,2037
node,547,node547,2824,5298
node,548,node548,5231,2204
node,549,node549,4510,507
node,550,node550,3272,2658
node,551,node551,3194,4597
node,552,node552,6664,5587
node,553,node553,3161,3662
node,554,node554,6586,2971
node,555,node555,5887,3200
node,556,node556,6995,136
node,557,node557,246,4217
node,558,node558,5015,3871
node,559,node559,1480,310
node,560,node560,5442,1099
node,561,node561,1368,2676
node,562,node562,6801,4231
node,563,node563,1630,2878
node,564,node564,6167,2660
node,565,node565,6489,1314
node,566,node566,1954,3712
node,567,node567,4472,1572
node,568,node568,163,3985
node,569,node569,5859,2014
node,570,node570,6040,1358
node,571,node571,897,714
node,572,node572,5906,3196
node,573,node573,705,5418
node,574,node574,4884,154
node,575,node575,5983,406
node,576,node576,5541,1406
node,577,node577,1984,4011
node,578,node578,5941,4305
node,579,node579,5870,5357
node,580,node580,7391,4354
node,581,node581,2441,762
node,582,node582,4137,3797
node,583,node583,345,5462
node,584,node584,3567,4530
node,585,node585,7298,5357
node,586,node586,7944,4773
node,587,node587,3435,5743
node,588,node588,1467,3062
node,589,node589,2823,5335
node,590,node590,1489,3560
node,591,node591,2283,3909
node,592,node592,5927,1211
node,593,node593,73,4576
node,594,node594,460,3435
node,595,node595,4578,2515
node,596,node596,6833,5175
node,597,node597,5091,4752
node,598,node598,1604,58
node,599,node599,2838,762
node,600,node600,4947,2096
node,601,node601,842,361
node,602,node602,3586,328
node,603,node603,5813,6124
node,604,node604,6751,4029
node,605,node605,4155,3354
node,606,node606,7004,3712
node,607,node607,1300,1491
node,608,node608,1073,2324
node,609,node609,6976,2612
node,610,node610,7330,1455
node,611,node611,4640,4724
node,612,node612,4292,939
node,613,node613,5188,2204
node,614,node614,4566,704
node,615,node615,5190,3430
node,616,node616,6883,5453
node,617,node617,295,3127
node,618,node618,7388,1042
node,619,node619,1040,4831
node,620,node620,111,2135
node,621,node621,5249,698
node,622,node622,3564,2227
node,623,node623,2265,5345
node,624,node624,7625,414
node,625,node625,7699,2684
node,626,node626,6437,4953
node,627,node627,4990,4341
node,628,node628,756,1481
node,629,node629,5940,6205
node,630,node630,1227,5418
node,631,node631,4551,837
node,632,node632,2291,703
node,633,node633,2849,4006
node,634,node634,969,4806
node,635,node635,6023,867
node,636,node636,5502,2026
node,637,node637,5088,4917
node,638,node638,7837,146
node,639,node639,417,2392
node,640,node640,1220,5391
node,641,node641,4857,4963
node,642,node642,5652,5731
node,643,node643,4806,1070
node,644,node644,7724,4628
node,645,node645,3466,3125
node,646,node646,7356,6045
node,647,node647,2672,5587
node,648,node648,235,3652
node,649,node649,2029,1340
node,650,node650,7222,4819
node,651,node651,6759,2922
node,652,node652,6796,4196
node,653,node653,6538,4747
node,654,node654,1588,5640
node,655,node655,4698,2649
node,656,node656,7308,956
node,657,node657,620,2310
node,658,node658,3905,4503
node,659,node659,5704,3912
node,660,node660,2523,2935
node,661,node661,1239,3124
node,662,node662,5860,1320
node,663,node663,610,4827
node,664,node664,5756,1411
node,665,node665,2637,5566
node,666,node666,6377,1585
node,667,node667,1534,908
node,668,node668,106,14
node,669,node669,7789,2671
node,670,node670,254,5842
node,671,node671,1449,1791
node,672,node672,1972,5538
node,673,node673,4659,3872
node,674,node674,4247,4955
node,675,node675,7935,3485
node,676,node676,5633,4458
node,677,node677,2531,4865
node,678,node678,350,679
node,679,node679,3412,4715
node,680,node680,1684,1634
node,681,node681,5699,1193
node,682,node682,6078,3995
node,683,node683,6114,1458
node,684,node684,107,5764
node,685,node685,3806,5378
node,686,node686,3515,2631
node,687,node687,102,1441
node,688,node688,6748,3761
node,689,node689,4091,4085
node,690,node690,4930,3121
node,691,node691,580,2058
node,692,node692,2,5167
node,693,node693,4857,5464
node,694,node694,6715,4665
node,695,node695,2819,1561
node,696,node696,4466,2210
node,697,node697,3410,3945
node,698,node698,1449,763
node,699,node699,4943,2579
node,700,node700,353,4635
node,701,node701,5768,3290
node,702,node702,3861,65
node,703,node703,879,6055
node,704,node704,1445,4268
node,705,node705,7424,3158
node,706,node706,470,3285
node,707,node707,1746,1469
node,708,node708,4371,358
node,709,node709,4426,5762
node,710,node710,6688,5617
node,711,node711,1959,4457
node,712,node712,1980,6181
node,713,node713,76,905
node,714,node714,1166,2065
node,715,node715,336,1066
node,716,node716,7600,2595
node,717,node717,6520,1574
node,718,node718,5163,5848
node,719,node719,4485,2648
node,720,node720,6967,5502
node,721,node721,2501,4150
node,722,node722,720,4235
node,723,node723,4757,5080
node,724,node724,4592,3869
node,725,node725,2577,4675
node,726,node726,7423,2398
node,727,node727,2040,3301
node,728,node728,5358,789
node,729,node729,3066,4529
node,730,node730,7529,1619
node,731,node731,7679,1486
node,732,node732,6126,4707
node,733,node733,4014,2795
node,734,node734,3247,3157
node,735,node735,7806,4477
node,736,node736,2132,493
node,737,node737,4450,5374
node,738,node738,3942,5808
node,739,node739,6356,2571
node,740,node740,6949,214
node,741,node741,6234,1348
node,742,node742,7058,4209
node,743,node743,7046,784
node,744,node744,6808,476
node,745,node745,7751,2156
node,746,node746,6527,2722
node,747,node747,4618,1745
node,748,node748,4051,5477
node,749,node749,2752,3602
node,750,node750,458,5153
node,751,node751,1602,2694
node,752,node752,2490,1918
node,753,node753,1623,594
node,754,node754,3873,4502
node,755,node755,4894,6222
node,756,node756,5476,4354
node,757,node757,6345,5100
node,758,node758,2290,4749
node,759,node759,6436,2258
node,760,node760,3432,4091
node,761,node761,451,659
node,762,node762,7915,2169
node,763,node763,2261,5191
node,764,node764,1655,5735
node,765,node765,1240,5466
node,766,node766,6236,4969
node,767,node767,2200,665
node,768,node768,5149,88
node,769,node769,7546,5754
node,770,node770,6800,3138
node,771,node771,530,1381
node,772,node772,7281,4472
node,773,node773,6330,3264
node,774,node774,5944,1629
node,775,node775,7834,917
node,776,node776,7046,3572
node,777,node777,3384,4037
node,778,node778,7278,692
node,779,node779,6366,3066
node,780,node780,1704,6101
node,781,node781,5424,2005
node,782,node782,7685,2137
node,783,node783,5197,6182
node,784,node784,7590,3607
node,785,node785,2863,6129
node,786,node786,2627,3358
node,787,node787,5425,4588
node,788,node788,3866,6148
node,789,node789,4525,5448
node,790,node790,2543,4861
node,791,node791,7728,1988
node,792,node792,2,428
node,793,node793,1605,5028
node,794,node794,6107,2479
node,795,node795,4542,2203
node,796,node796,5763,2026
node,797,node797,4140,5319
node,798,node798,6139,5619
node,799,node799,5146,262
node,800,node800,4489,483
node,801,node801,7279,4894
node,802,node802,1947,5925
node,803,node803,7935,4685
node,804,node804,442,3209
node,805,node805,2627,2015
node,806,node806,1879,3223
node,807,node807,4165,4795
node,808,node808,5006,5067
node,809,node809,7957,3251
node,810,node810,1865,3770
node,811,node811,3444,4365
node,812,node812,4523,5340
node,813,node813,2560,5240
node,814,node814,7740,952
node,815,node815,1258,1121
node,816,node816,2540,1903
node,817,node817,1509,4603
node,818,node818,3113,98
node,819,node819,2808,5337
node,820,node820,7257,66
node,821,node821,141,5229
node,822,node822,6583,831
node,823,node823,3442,5105
node,824,node824,4942,235
node,825,node825,2014,6193
node,826,node826,4060,1740
node,827,node827,3964,5856
node,828,node828,2116,4968
node,829,node829,1633,5022
node,830,node830,0,83
node,831,node831,5096,4896
node,832,node832,5271,224
node,833,node833,3221,2706
node,834,node834,1305,4496
node,835,node835,7382,463
node,836,node836,910,4408
node,837,node837,6825,4607
node,838,node838,5693,5346
node,839,node839,4810,5276
node,840,node840,688,5862
node,841,node841,7025,542
node,842,node842,4314,4933
node,843,node843,2431,4941
node,844,node844,2440,4083
node,845,node845,3535,2433
node,846,node846,2379,5389
node,847,node847,2267,2810
node,848,node848,7867,3390
node,849,node849,983,1116
node,850,node850,7602,3430
node,851,node851,7775,1157
node,852,node852,7676,2730
node,853,node853,1135,4951
node,854,node854,2230,5262
node,855,node855,3159,998
node,856,node856,6942,1945
node,857,node857,861,6214
node,858,node858,4433,1586
node,859,node859,1803,4580
node,860,node860,5475,2659
node,861,node861,3114,3606
node,862,node862,6848,233
node,863,node863,4122,6140
node,864,node864,1988,2281
node,865,node865,2207,4848
node,866,node866,6057,3367
node,867,node867,3085,1761
node,868,node868,4823,6075
node,869,node869,2669,3538
node,870,node870,2763,4917
node,871,node871,1721,806
node,872,node872,2033,2752
node,873,node873,4961,892
node,874,node874,6478,4379
node,875,node875,866,4246
node,876,node876,5608,308
node,877,node877,5330,1011
node,878,node878,467,3469
node,879,node879,5448,4104
node,880,node880,6594,2014
node,881,node881,3093,3498
node,882,node882,757,3587
node,883,node883,3583,3661
node,884,node884,7932,3719
node,885,node885,2613,73
node,886,node886,981,4898
node,887,node887,2763,3462
node,888,node888,7753,1546
node,889,node889,7274,2127
node,890,node890,4837,3165
node,891,node891,1423,5780
node,892,node892,7947,667
node,893,node893,4707,2905
node,894,node894,5948,713
node,895,node895,163,4423
node,896,node896,4760,4888
node,897,node897,577,4206
node,898,node898,905,5839
node,899,node899,6906,3206
node,900,node900,222,5792
node,901,node901,189,1957
node,902,node902,3264,2734
node,903,node903,281,1862
node,904,node904,3168,4227
node,905,node905,7209,1239
node,906,node906,4290,358
node,907,node907,1498,2085
node,908,node908,6648,4880
node,909,node909,6774,1941
node,910,node910,4231,1966
node,911,node911,7016,574
node,912,node912,2499,1126
node,913,node913,6275,3779
node,914,node914,7882,605
node,915,node915,260,6141
node,916,node916,7865,87
node,917,node917,1095,6161
node,918,node918,252,1381
node,919,node919,6696,980
node,920,node920,442,2135
node,921,node921,6576,4859
node,922,node922,87,4217
node,923,node923,6524,4828
node,924,node924,5230,383
node,925,node925,3512,1505
node,926,node926,3049,970
node,927,node927,1275,2988
node,928,node928,1581,4858
node,929,node929,6430,6046
node,930,node930,4319,4833
node,931,node931,4605,6165
node,932,node932,1309,4034
node,933,node933,1955,1375
node,934,node934,4416,550
node,935,node935,1552,6178
node,936,node936,2657,2578
node,937,node937,2535,3148
node,938,node938,11,4966
node,939,node939,2541,5048
node,940,node940,6900,1184
node,941,node941,6799,6160
node,942,node942,3504,4751
node,943,node943,430,3183
node,944,node944,6356,4308
node,945,node945,3854,3346
node,946,node946,1170,1399
node,947,node947,860,2484
node,948,node948,6597,5916
node,949,node949,764,2922
node,950,node950,1631,2081
node,951,node951,2205,590
node,952,node952,3635,4752
node,953,node953,6537,1982
node,954,node954,453,2389
node,955,node955,3391,3980
node,956,node956,6869,2335
node,957,node957,3856,1185
node,958,node958,634,2332
node,959,node959,7882,1845
node,960,node960,572,894
node,961,node961,5874,3246
node,962,node962,6781,4924
node,963,node963,2092,213
node,964,node964,2689,1242
node,965,node965,1330,1865
node,966,node966,741,4386
node,967,node967,526,5188
node,968,node968,5754,2183
node,969,node969,1275,528
node,970,node970,4480,3788
node,971,node971,3916,1745
node,972,node972,2675,4602
node,973,node973,2691,2297
node,974,node974,1983,3638
node,975,node975,6642,1037
node,976,node976,6193,6214
node,977,node977,6283,661
node,978,node978,5958,4354
node,979,node979,7712,6086
node,980,node980,4781,5716
node,981,node981,3722,3041
node,982,node982,5132,4700
node,983,node983,5590,3127
node,984,node984,7773,5455
node,985,node985,3623,1589
node,986,node986,1907,4786
node,987,node987,7148,90
node,988,node988,6503,3264
node,989,node989,7544,870
node,990,node990,172,5084
node,991,node991,3025,4206
node,992,node992,227,3148
node,993,node993,1276,1456
node,994,node994,5041,696
node,995,node995,7674,776
node,996,node996,5626,1138
node,997,node997,4713,2252
node,998,node998,2303,2888
node,999,node999,376,2935
link,0,655
link,2,920
link,2,461
link,2,688
link,4,548
link,5,689
link,5,434
link,8,192
link,8,340
link,8,925
link,9,871
link,9,423
link,10,20
link,10,856
link,13,429
link,15,547
link,15,170
link,16,655
link,16,207
link,16,547
link,18,565
link,18,14
link,19,513
link,19,490
link,19,546
link,20,826
link,20,673
link,20,958
link,21,188
link,21,91
link,21,545
link,22,788
link,22,903
link,22,536
link,23,724
link,25,294
link,25,338
link,26,340
link,26,497
link,27,215
link,28,144
link,29,688
link,29,297
link,30,59
link,30,275
link,30,767
link,31,528
link,31,885
link,32,597
link,32,835
link,34,3
link,34,418
link,34,27
link,35,511
link,35,871
link,35,882
link,37,496
link,38,651
link,39,501
link,39,142
link,39,748
link,40,688
link,40,148
link,40,534
link,41,131
link,42,426
link,43,209
link,43,928
link,43,111
link,45,186
link,45,598
link,46,731
link,48,645
link,48,975
link,49,80
link,49,403
link,49,724
link,51,573
link,51,19
link,52,337
link,52,784
link,52,774
link,53,252
link,53,937
link,53,617
link,54,593
link,54,336
link,55,226
link,55,982
link,55,806
link,56,799
link,56,380
link,56,265
link,58,101
link,58,255
link,61,71
link,61,137
link,62,339
link,62,238
link,63,412
link,63,666
link,63,270
link,64,849
link,64,301
link,64,819
link,65,61
link,65,152
link,65,573
link,66,682
link,66,377
link,67,250
link,67,751
link,68,389
link,69,165
link,70,730
link,70,719
link,70,227
link,71,803
link,72,625
link,73,639
